"discID"	"site"	"device"	"imageName"	"pixelWidth_mm"	"pithX_pixel"	"pithY_pixel"	"areaUB_pixel"
"E043H_se"	"freiburg"	"huawei"	"freiburg_huawei_E043H_se_2.jpg"	NA	2115	1437	NA
"E043H_se"	"freiburg"	"huawei"	"freiburg_huawei_E043H_se_3.jpg"	NA	2100	1554	NA
"E043H_se"	"freiburg"	"huawei"	"freiburg_huawei_E043H_se_label.jpg"	NA	2001	1656	NA
"E044B_le"	"freiburg"	"huawei"	"freiburg_huawei_E044B_le_1.jpg"	0.109160891145851	2163	1635	4188972
"E044B_le"	"freiburg"	"huawei"	"freiburg_huawei_E044B_le_2.jpg"	NA	1746	1659	NA
"E044B_le"	"freiburg"	"huawei"	"freiburg_huawei_E044B_le_3.jpg"	NA	2496	1539	NA
"E044B_le"	"freiburg"	"huawei"	"freiburg_huawei_E044B_le_label.jpg"	NA	2100	1740	NA
"E044H_se"	"freiburg"	"huawei"	"freiburg_huawei_E044H_se_1.jpg"	NA	1920	1782	NA
"E044H_se"	"freiburg"	"huawei"	"freiburg_huawei_E044H_se_2.jpg"	NA	1533	1644	NA
"E044H_se"	"freiburg"	"huawei"	"freiburg_huawei_E044H_se_3.jpg"	NA	2397	1731	NA
"E044H_se"	"freiburg"	"huawei"	"freiburg_huawei_E044H_se_label.jpg"	NA	1866	1452	NA
"E045B_le"	"freiburg"	"huawei"	"freiburg_huawei_E045B_le_1.jpg"	0.132554970546286	1986	1488	4557526
"E045B_le"	"freiburg"	"huawei"	"freiburg_huawei_E045B_le_label.jpg"	NA	1590	1809	NA
"E045H_se"	"freiburg"	"huawei"	"freiburg_huawei_E045H_se_1.jpg"	NA	2022	1767	NA
"E045H_se"	"freiburg"	"huawei"	"freiburg_huawei_E045H_se_2.jpg"	NA	1842	1569	NA
"E045H_se"	"freiburg"	"huawei"	"freiburg_huawei_E045H_se_3.jpg"	NA	1776	1524	NA
"E045H_se"	"freiburg"	"huawei"	"freiburg_huawei_E045H_se_label.jpg"	NA	2043	1527	NA
"E046B_le"	"freiburg"	"huawei"	"freiburg_huawei_E046B_le_1.jpg"	0.111426447958835	1887	1434	5515909
"E046B_le"	"freiburg"	"huawei"	"freiburg_huawei_E046B_le_2.jpg"	NA	1935	1299	NA
"E046B_le"	"freiburg"	"huawei"	"freiburg_huawei_E046B_le_3.jpg"	NA	1932	1293	NA
"E046B_le"	"freiburg"	"huawei"	"freiburg_huawei_E046B_le_label.jpg"	NA	1839	1746	NA
"E046H_se"	"freiburg"	"huawei"	"freiburg_huawei_E046H_se_1.jpg"	NA	1884	1569	NA
"E046H_se"	"freiburg"	"huawei"	"freiburg_huawei_E046H_se_label.jpg"	NA	1908	1851	NA
"E047B_le"	"freiburg"	"huawei"	"freiburg_huawei_E047B_le_1.jpg"	0.106931857673697	1941	1827	3755683
"E047B_le"	"freiburg"	"huawei"	"freiburg_huawei_E047B_le_2.jpg"	NA	2358	1797	NA
"E047B_le"	"freiburg"	"huawei"	"freiburg_huawei_E047B_le_3.jpg"	NA	1458	1620	NA
"E047B_le"	"freiburg"	"huawei"	"freiburg_huawei_E047B_le_label.jpg"	NA	2082	1617	NA
"E047H_se"	"freiburg"	"huawei"	"freiburg_huawei_E047H_se_1.jpg"	NA	2310	1656	NA
"E047H_se"	"freiburg"	"huawei"	"freiburg_huawei_E047H_se_2.jpg"	NA	2082	1644	NA
"E047H_se"	"freiburg"	"huawei"	"freiburg_huawei_E047H_se_3.jpg"	NA	2301	1494	NA
"E047H_se"	"freiburg"	"huawei"	"freiburg_huawei_E047H_se_label.jpg"	NA	2103	1704	NA
"E048B_le"	"freiburg"	"huawei"	"freiburg_huawei_E048B_le_1.jpg"	0.124539980447223	1926	1452	4806348
"E048B_le"	"freiburg"	"huawei"	"freiburg_huawei_E048B_le_2.jpg"	NA	1992	1419	NA
"E048B_le"	"freiburg"	"huawei"	"freiburg_huawei_E048B_le_3.jpg"	NA	2217	1443	NA
"E048B_le"	"freiburg"	"huawei"	"freiburg_huawei_E048B_le_label.jpg"	NA	2040	1593	NA
"E048H_se"	"freiburg"	"huawei"	"freiburg_huawei_E048H_se_1.jpg"	NA	2091	1662	NA
"E048H_se"	"freiburg"	"huawei"	"freiburg_huawei_E048H_se_2.jpg"	NA	2076	1656	NA
"E048H_se"	"freiburg"	"huawei"	"freiburg_huawei_E048H_se_3.jpg"	NA	2307	1539	NA
"E048H_se"	"freiburg"	"huawei"	"freiburg_huawei_E048H_se_label.jpg"	NA	1815	1632	NA
"E049B_le"	"freiburg"	"huawei"	"freiburg_huawei_E049B_le_1.jpg"	0.111168671778943	2148	1641	3959712
"E049B_le"	"freiburg"	"huawei"	"freiburg_huawei_E049B_le_2.jpg"	NA	1914	1608	NA
"E049B_le"	"freiburg"	"huawei"	"freiburg_huawei_E049B_le_3.jpg"	NA	2286	1431	NA
"E049B_le"	"freiburg"	"huawei"	"freiburg_huawei_E049B_le_label.jpg"	NA	1950	1473	NA
"E049H_se"	"freiburg"	"huawei"	"freiburg_huawei_E049H_se_1.jpg"	NA	1752	1623	NA
"E049H_se"	"freiburg"	"huawei"	"freiburg_huawei_E049H_se_label.jpg"	NA	1707	1638	NA
"E050B_le"	"freiburg"	"huawei"	"freiburg_huawei_E050B_le_1.jpg"	0.14470753882865	1746	1845	3915978
"E050B_le"	"freiburg"	"huawei"	"freiburg_huawei_E050B_le_2.jpg"	NA	2289	1773	NA
"E050B_le"	"freiburg"	"huawei"	"freiburg_huawei_E050B_le_3.jpg"	NA	1803	1770	NA
"E050B_le"	"freiburg"	"huawei"	"freiburg_huawei_E050B_le_label.jpg"	NA	1791	1920	NA
"E050H_se"	"freiburg"	"huawei"	"freiburg_huawei_E050H_se_1.jpg"	NA	1704	1716	NA
"E050H_se"	"freiburg"	"huawei"	"freiburg_huawei_E050H_se_2.jpg"	NA	1857	1479	NA
"E050H_se"	"freiburg"	"huawei"	"freiburg_huawei_E050H_se_3.jpg"	NA	2166	1656	NA
"E050H_se"	"freiburg"	"huawei"	"freiburg_huawei_E050H_se_label.jpg"	NA	1845	1881	NA
"E051B_le"	"freiburg"	"huawei"	"freiburg_huawei_E051B_le_1.jpg"	0.111805797801451	2127	1725	4587989
"E051B_le"	"freiburg"	"huawei"	"freiburg_huawei_E051B_le_2.jpg"	NA	2418	1587	NA
"E051B_le"	"freiburg"	"huawei"	"freiburg_huawei_E051B_le_3.jpg"	NA	1713	1638	NA
"E051B_le"	"freiburg"	"huawei"	"freiburg_huawei_E051B_le_label.jpg"	NA	1902	1596	NA
"E051H_se"	"freiburg"	"huawei"	"freiburg_huawei_E051H_se_1.jpg"	NA	1884	1596	NA
"E051H_se"	"freiburg"	"huawei"	"freiburg_huawei_E051H_se_2.jpg"	NA	1893	1554	NA
"E051H_se"	"freiburg"	"huawei"	"freiburg_huawei_E051H_se_3.jpg"	NA	2067	1419	NA
"E051H_se"	"freiburg"	"huawei"	"freiburg_huawei_E051H_se_label.jpg"	NA	1941	1536	NA
"E052B_le"	"freiburg"	"huawei"	"freiburg_huawei_E052B_le_1.jpg"	0.106702177151223	2022	1794	4863854
"E052B_le"	"freiburg"	"huawei"	"freiburg_huawei_E052B_le_2.jpg"	NA	2133	1758	NA
"E052B_le"	"freiburg"	"huawei"	"freiburg_huawei_E052B_le_3.jpg"	NA	1818	1533	NA
"E052B_le"	"freiburg"	"huawei"	"freiburg_huawei_E052B_le_label.jpg"	NA	2073	1878	NA
"E052H_se"	"freiburg"	"huawei"	"freiburg_huawei_E052H_se_1.jpg"	NA	2184	1821	NA
"E052H_se"	"freiburg"	"huawei"	"freiburg_huawei_E052H_se_2.jpg"	NA	2100	1629	NA
"E052H_se"	"freiburg"	"huawei"	"freiburg_huawei_E052H_se_3.jpg"	NA	2274	1647	NA
"E052H_se"	"freiburg"	"huawei"	"freiburg_huawei_E052H_se_label.jpg"	NA	2046	1773	NA
"E053B_le"	"freiburg"	"huawei"	"freiburg_huawei_E053B_le_1.jpg"	0.0944509143320762	2202	1620	4800172
"E053B_le"	"freiburg"	"huawei"	"freiburg_huawei_E053B_le_2.jpg"	NA	2193	1554	NA
"E053B_le"	"freiburg"	"huawei"	"freiburg_huawei_E053B_le_3.jpg"	NA	1869	1563	NA
"E053B_le"	"freiburg"	"huawei"	"freiburg_huawei_E053B_le_label.jpg"	NA	1953	1707	NA
"E053H_se"	"freiburg"	"huawei"	"freiburg_huawei_E053H_se_1.jpg"	NA	1899	1707	NA
"E053H_se"	"freiburg"	"huawei"	"freiburg_huawei_E053H_se_2.jpg"	NA	2094	1662	NA
"E053H_se"	"freiburg"	"huawei"	"freiburg_huawei_E053H_se_3.jpg"	NA	1917	1479	NA
"E053H_se"	"freiburg"	"huawei"	"freiburg_huawei_E053H_se_label.jpg"	NA	1857	1689	NA
"E054B_le"	"freiburg"	"huawei"	"freiburg_huawei_E054B_le_1.jpg"	0.120330716942445	2091	1659	3600895
"E054B_le"	"freiburg"	"huawei"	"freiburg_huawei_E054B_le_2.jpg"	NA	2043	1383	NA
"E054B_le"	"freiburg"	"huawei"	"freiburg_huawei_E054B_le_3.jpg"	NA	2259	1614	NA
"E054B_le"	"freiburg"	"huawei"	"freiburg_huawei_E054B_le_label.jpg"	NA	1878	1563	NA
"E054H_se"	"freiburg"	"huawei"	"freiburg_huawei_E054H_se_1.jpg"	NA	2034	1572	NA
"E054H_se"	"freiburg"	"huawei"	"freiburg_huawei_E054H_se_2.jpg"	NA	2100	1620	NA
"E054H_se"	"freiburg"	"huawei"	"freiburg_huawei_E054H_se_3.jpg"	NA	1752	1437	NA
"E054H_se"	"freiburg"	"huawei"	"freiburg_huawei_E054H_se_label.jpg"	NA	2001	1539	NA
"E055B_le"	"freiburg"	"huawei"	"freiburg_huawei_E055B_le_1.jpg"	0.117729192248239	1575	1632	4249432
"E055B_le"	"freiburg"	"huawei"	"freiburg_huawei_E055B_le_label.jpg"	NA	1761	1668	NA
"E055H_se"	"freiburg"	"huawei"	"freiburg_huawei_E055H_se_1.jpg"	NA	2247	1668	NA
"E055H_se"	"freiburg"	"huawei"	"freiburg_huawei_E055H_se_2.jpg"	NA	2271	1464	NA
"E055H_se"	"freiburg"	"huawei"	"freiburg_huawei_E055H_se_3.jpg"	NA	2016	1692	NA
"E055H_se"	"freiburg"	"huawei"	"freiburg_huawei_E055H_se_label.jpg"	NA	2070	1464	NA
"E056B_le"	"freiburg"	"huawei"	"freiburg_huawei_E056B_le_1.jpg"	0.144228342311548	1863	1584	3452101
"E056B_le"	"freiburg"	"huawei"	"freiburg_huawei_E056B_le_2.jpg"	NA	1989	1449	NA
"E056B_le"	"freiburg"	"huawei"	"freiburg_huawei_E056B_le_3.jpg"	NA	1770	1512	NA
"E056B_le"	"freiburg"	"huawei"	"freiburg_huawei_E056B_le_label.jpg"	NA	2451	1689	NA
"E056H_se"	"freiburg"	"huawei"	"freiburg_huawei_E056H_se_1.jpg"	NA	2049	1449	NA
"E056H_se"	"freiburg"	"huawei"	"freiburg_huawei_E056H_se_2.jpg"	NA	2118	1314	NA
"E056H_se"	"freiburg"	"huawei"	"freiburg_huawei_E056H_se_3.jpg"	NA	2367	1587	NA
"E056H_se"	"freiburg"	"huawei"	"freiburg_huawei_E056H_se_label.jpg"	NA	1839	1719	NA
"E057B_se"	"freiburg"	"huawei"	"freiburg_huawei_E057B_se_1.jpg"	NA	1644	1653	NA
"E057B_se"	"freiburg"	"huawei"	"freiburg_huawei_E057B_se_2.jpg"	NA	1800	1632	NA
"E057B_se"	"freiburg"	"huawei"	"freiburg_huawei_E057B_se_3.jpg"	NA	1860	1476	NA
"E057B_se"	"freiburg"	"huawei"	"freiburg_huawei_E057B_se_label.jpg"	NA	1947	1320	NA
"E057H_le"	"freiburg"	"huawei"	"freiburg_huawei_E057H_le_1.jpg"	0.126377035776075	2235	1710	3917779
"E057H_le"	"freiburg"	"huawei"	"freiburg_huawei_E057H_le_2.jpg"	NA	2163	1704	NA
"E057H_le"	"freiburg"	"huawei"	"freiburg_huawei_E057H_le_3.jpg"	NA	1848	1848	NA
"E057H_le"	"freiburg"	"huawei"	"freiburg_huawei_E057H_le_label.jpg"	NA	2196	1611	NA
"E058B_le"	"freiburg"	"huawei"	"freiburg_huawei_E058B_le_1.jpg"	0.153966484575638	1662	1497	4360655
"E058B_le"	"freiburg"	"huawei"	"freiburg_huawei_E058B_le_2.jpg"	NA	2043	1719	NA
"E058B_le"	"freiburg"	"huawei"	"freiburg_huawei_E058B_le_3.jpg"	NA	1767	1314	NA
"E058B_le"	"freiburg"	"huawei"	"freiburg_huawei_E058B_le_label.jpg"	NA	1695	1350	NA
"E058H_se"	"freiburg"	"huawei"	"freiburg_huawei_E058H_se_1.jpg"	NA	2028	1857	NA
"E058H_se"	"freiburg"	"huawei"	"freiburg_huawei_E058H_se_2.jpg"	NA	1878	1737	NA
"E058H_se"	"freiburg"	"huawei"	"freiburg_huawei_E058H_se_3.jpg"	NA	2607	1638	NA
"E058H_se"	"freiburg"	"huawei"	"freiburg_huawei_E058H_se_label.jpg"	NA	2286	1395	NA
"E059B_le"	"freiburg"	"huawei"	"freiburg_huawei_E059B_le_1.jpg"	0.0947197526677818	2040	1578	4453466
"E059B_le"	"freiburg"	"huawei"	"freiburg_huawei_E059B_le_2.jpg"	NA	2007	1560	NA
"E059B_le"	"freiburg"	"huawei"	"freiburg_huawei_E059B_le_3.jpg"	NA	2418	1362	NA
"E059B_le"	"freiburg"	"huawei"	"freiburg_huawei_E059B_le_label.jpg"	NA	1992	1428	NA
"E059H_se"	"freiburg"	"huawei"	"freiburg_huawei_E059H_se_1.jpg"	NA	2427	1440	NA
"E059H_se"	"freiburg"	"huawei"	"freiburg_huawei_E059H_se_2.jpg"	NA	2382	1359	NA
"E059H_se"	"freiburg"	"huawei"	"freiburg_huawei_E059H_se_3.jpg"	NA	2424	1329	NA
"E059H_se"	"freiburg"	"huawei"	"freiburg_huawei_E059H_se_label.jpg"	NA	1785	1488	NA
"E060B_le"	"freiburg"	"huawei"	"freiburg_huawei_E060B_le_1.jpg"	0.0972077085712897	1776	1641	4425552
"E060B_le"	"freiburg"	"huawei"	"freiburg_huawei_E060B_le_2.jpg"	NA	1971	1731	NA
"E060B_le"	"freiburg"	"huawei"	"freiburg_huawei_E060B_le_3.jpg"	NA	1647	1437	NA
"E060B_le"	"freiburg"	"huawei"	"freiburg_huawei_E060B_le_label.jpg"	NA	2400	1713	NA
"E060H_se"	"freiburg"	"huawei"	"freiburg_huawei_E060H_se_1.jpg"	NA	2187	1626	NA
"E060H_se"	"freiburg"	"huawei"	"freiburg_huawei_E060H_se_2.jpg"	NA	2211	1470	NA
"E060H_se"	"freiburg"	"huawei"	"freiburg_huawei_E060H_se_3.jpg"	NA	2265	1671	NA
"E060H_se"	"freiburg"	"huawei"	"freiburg_huawei_E060H_se_label.jpg"	NA	1902	1722	NA
"E061B_le"	"freiburg"	"huawei"	"freiburg_huawei_E061B_le_1.jpg"	0.101609597636154	1929	1833	4422935
"E061B_le"	"freiburg"	"huawei"	"freiburg_huawei_E061B_le_2.jpg"	NA	1779	1821	NA
"E061B_le"	"freiburg"	"huawei"	"freiburg_huawei_E061B_le_3.jpg"	NA	2541	1782	NA
"E061B_le"	"freiburg"	"huawei"	"freiburg_huawei_E061B_le_label.jpg"	NA	2313	1638	NA
"E061H_se"	"freiburg"	"huawei"	"freiburg_huawei_E061H_se_1.jpg"	NA	2301	1959	NA
"E061H_se"	"freiburg"	"huawei"	"freiburg_huawei_E061H_se_2.jpg"	NA	1848	2025	NA
"E061H_se"	"freiburg"	"huawei"	"freiburg_huawei_E061H_se_3.jpg"	NA	2712	1839	NA
"E061H_se"	"freiburg"	"huawei"	"freiburg_huawei_E061H_se_label.jpg"	NA	1701	1782	NA
"E062B_se"	"freiburg"	"huawei"	"freiburg_huawei_E062B_se_1.jpg"	NA	2217	1716	NA
"E062B_se"	"freiburg"	"huawei"	"freiburg_huawei_E062B_se_2.jpg"	NA	2145	1668	NA
"E062B_se"	"freiburg"	"huawei"	"freiburg_huawei_E062B_se_3.jpg"	NA	2076	1473	NA
"E062B_se"	"freiburg"	"huawei"	"freiburg_huawei_E062B_se_label.jpg"	NA	1995	1458	NA
"E062H_le"	"freiburg"	"huawei"	"freiburg_huawei_E062H_le_1.jpg"	0.0910177329849175	1830	1791	4081068
"E062H_le"	"freiburg"	"huawei"	"freiburg_huawei_E062H_le_2.jpg"	NA	2415	1560	NA
"E062H_le"	"freiburg"	"huawei"	"freiburg_huawei_E062H_le_3.jpg"	NA	1953	1746	NA
"E062H_le"	"freiburg"	"huawei"	"freiburg_huawei_E062H_le_label.jpg"	NA	1701	1827	NA
"E063B_le"	"freiburg"	"huawei"	"freiburg_huawei_E063B_le_1.jpg"	0.0877132968095165	1947	1653	4762894
"E063B_le"	"freiburg"	"huawei"	"freiburg_huawei_E063B_le_label.jpg"	NA	1608	1794	NA
"E063H_se"	"freiburg"	"huawei"	"freiburg_huawei_E063H_se_1.jpg"	NA	1851	1638	NA
"E063H_se"	"freiburg"	"huawei"	"freiburg_huawei_E063H_se_2.jpg"	NA	2136	1650	NA
"E063H_se"	"freiburg"	"huawei"	"freiburg_huawei_E063H_se_3.jpg"	NA	1908	1608	NA
"E063H_se"	"freiburg"	"huawei"	"freiburg_huawei_E063H_se_label.jpg"	NA	1920	1569	NA
"E064B_le"	"freiburg"	"huawei"	"freiburg_huawei_E064B_le_1.jpg"	0.140393438572255	1740	1395	4579851
"E064B_le"	"freiburg"	"huawei"	"freiburg_huawei_E064B_le_2.jpg"	NA	1938	1434	NA
"E064B_le"	"freiburg"	"huawei"	"freiburg_huawei_E064B_le_3.jpg"	NA	1818	1317	NA
"E064B_le"	"freiburg"	"huawei"	"freiburg_huawei_E064B_le_label.jpg"	NA	1578	1764	NA
"E064H_se"	"freiburg"	"huawei"	"freiburg_huawei_E064H_se_1.jpg"	NA	2073	1494	NA
"E064H_se"	"freiburg"	"huawei"	"freiburg_huawei_E064H_se_2.jpg"	NA	2034	1521	NA
"E064H_se"	"freiburg"	"huawei"	"freiburg_huawei_E064H_se_3.jpg"	NA	2223	1356	NA
"E064H_se"	"freiburg"	"huawei"	"freiburg_huawei_E064H_se_label.jpg"	NA	2298	1593	NA
"E065B_le"	"freiburg"	"huawei"	"freiburg_huawei_E065B_le_1.jpg"	0.0932405279278691	1887	1548	4310764
"E065B_le"	"freiburg"	"huawei"	"freiburg_huawei_E065B_le_2.jpg"	NA	2121	1455	NA
"E065B_le"	"freiburg"	"huawei"	"freiburg_huawei_E065B_le_3.jpg"	NA	2247	1560	NA
"E065B_le"	"freiburg"	"huawei"	"freiburg_huawei_E065B_le_label.jpg"	NA	1986	1698	NA
"E065H_se"	"freiburg"	"huawei"	"freiburg_huawei_E065H_se_1.jpg"	NA	2166	1857	NA
"E065H_se"	"freiburg"	"huawei"	"freiburg_huawei_E065H_se_2.jpg"	NA	1869	1824	NA
"E065H_se"	"freiburg"	"huawei"	"freiburg_huawei_E065H_se_3.jpg"	NA	2409	1665	NA
"E065H_se"	"freiburg"	"huawei"	"freiburg_huawei_E065H_se_label.jpg"	NA	2199	1455	NA
"E066B_le"	"freiburg"	"huawei"	"freiburg_huawei_E066B_le_1.jpg"	0.102480331462384	2133	1596	3571881
"E066B_le"	"freiburg"	"huawei"	"freiburg_huawei_E066B_le_2.jpg"	NA	2241	1536	NA
"E066B_le"	"freiburg"	"huawei"	"freiburg_huawei_E066B_le_3.jpg"	NA	2307	1485	NA
"E066B_le"	"freiburg"	"huawei"	"freiburg_huawei_E066B_le_label.jpg"	NA	2025	1650	NA
"E066H_se"	"freiburg"	"huawei"	"freiburg_huawei_E066H_se_1.jpg"	NA	1956	1740	NA
"E066H_se"	"freiburg"	"huawei"	"freiburg_huawei_E066H_se_2.jpg"	NA	2076	1812	NA
"E066H_se"	"freiburg"	"huawei"	"freiburg_huawei_E066H_se_3.jpg"	NA	1686	1536	NA
"E066H_se"	"freiburg"	"huawei"	"freiburg_huawei_E066H_se_label.jpg"	NA	1959	1746	NA
"E067B_le"	"freiburg"	"huawei"	"freiburg_huawei_E067B_le_1.jpg"	0.0952835591077266	2001	1632	5111231
"E067B_le"	"freiburg"	"huawei"	"freiburg_huawei_E067B_le_2.jpg"	NA	1740	1638	NA
"E067B_le"	"freiburg"	"huawei"	"freiburg_huawei_E067B_le_3.jpg"	NA	2277	1749	NA
"E067B_le"	"freiburg"	"huawei"	"freiburg_huawei_E067B_le_label.jpg"	NA	1845	1233	NA
"E067H_se"	"freiburg"	"huawei"	"freiburg_huawei_E067H_se_1.jpg"	NA	2199	1743	NA
"E067H_se"	"freiburg"	"huawei"	"freiburg_huawei_E067H_se_2.jpg"	NA	2448	1620	NA
"E067H_se"	"freiburg"	"huawei"	"freiburg_huawei_E067H_se_3.jpg"	NA	1728	1767	NA
"E067H_se"	"freiburg"	"huawei"	"freiburg_huawei_E067H_se_label.jpg"	NA	2064	1365	NA
"E068B_le"	"freiburg"	"huawei"	"freiburg_huawei_E068B_le_1.jpg"	0.149385725895119	1854	1728	4673821
"E068B_le"	"freiburg"	"huawei"	"freiburg_huawei_E068B_le_label.jpg"	NA	1794	1638	NA
"E068H_se"	"freiburg"	"huawei"	"freiburg_huawei_E068H_se_1.jpg"	NA	2127	1659	NA
"E068H_se"	"freiburg"	"huawei"	"freiburg_huawei_E068H_se_2.jpg"	NA	2046	1335	NA
"E068H_se"	"freiburg"	"huawei"	"freiburg_huawei_E068H_se_3.jpg"	NA	2208	1443	NA
"E068H_se"	"freiburg"	"huawei"	"freiburg_huawei_E068H_se_label.jpg"	NA	1788	1563	NA
"E069B_le"	"freiburg"	"huawei"	"freiburg_huawei_E069B_le_1.jpg"	0.0931619154089808	1956	1557	4973455
"E069B_le"	"freiburg"	"huawei"	"freiburg_huawei_E069B_le_2.jpg"	NA	2016	1407	NA
"E069B_le"	"freiburg"	"huawei"	"freiburg_huawei_E069B_le_3.jpg"	NA	2034	1683	NA
"E069B_le"	"freiburg"	"huawei"	"freiburg_huawei_E069B_le_label.jpg"	NA	2265	1341	NA
"E069H_se"	"freiburg"	"huawei"	"freiburg_huawei_E069H_se_1.jpg"	NA	1755	1533	NA
"E069H_se"	"freiburg"	"huawei"	"freiburg_huawei_E069H_se_2.jpg"	NA	1785	1425	NA
"E069H_se"	"freiburg"	"huawei"	"freiburg_huawei_E069H_se_3.jpg"	NA	2148	1710	NA
"E069H_se"	"freiburg"	"huawei"	"freiburg_huawei_E069H_se_label.jpg"	NA	1743	1623	NA
"E070B_le"	"freiburg"	"huawei"	"freiburg_huawei_E070B_le_1.jpg"	0.137315859432501	1617	1569	4455811
"E070B_le"	"freiburg"	"huawei"	"freiburg_huawei_E070B_le_2.jpg"	NA	1746	1440	NA
"E070B_le"	"freiburg"	"huawei"	"freiburg_huawei_E070B_le_3.jpg"	NA	2088	1518	NA
"E070B_le"	"freiburg"	"huawei"	"freiburg_huawei_E070B_le_label.jpg"	NA	1911	1710	NA
"E070H_se"	"freiburg"	"huawei"	"freiburg_huawei_E070H_se_1.jpg"	NA	2157	1569	NA
"E070H_se"	"freiburg"	"huawei"	"freiburg_huawei_E070H_se_2.jpg"	NA	2160	1524	NA
"E070H_se"	"freiburg"	"huawei"	"freiburg_huawei_E070H_se_3.jpg"	NA	1944	1623	NA
"E070H_se"	"freiburg"	"huawei"	"freiburg_huawei_E070H_se_label.jpg"	NA	1899	1560	NA
"E071B_se"	"freiburg"	"huawei"	"freiburg_huawei_E071B_se_1.jpg"	NA	1938	1635	NA
"E071B_se"	"freiburg"	"huawei"	"freiburg_huawei_E071B_se_2.jpg"	NA	1974	1485	NA
"E071B_se"	"freiburg"	"huawei"	"freiburg_huawei_E071B_se_3.jpg"	NA	1599	1389	NA
"E071B_se"	"freiburg"	"huawei"	"freiburg_huawei_E071B_se_label.jpg"	NA	1989	1914	NA
"E071H_le"	"freiburg"	"huawei"	"freiburg_huawei_E071H_le_1.jpg"	0.137920000882688	2184	1518	3832081
"E071H_le"	"freiburg"	"huawei"	"freiburg_huawei_E071H_le_2.jpg"	NA	2298	1389	NA
"E071H_le"	"freiburg"	"huawei"	"freiburg_huawei_E071H_le_3.jpg"	NA	2100	1629	NA
"E071H_le"	"freiburg"	"huawei"	"freiburg_huawei_E071H_le_label.jpg"	NA	1866	2007	NA
"E072B_se"	"freiburg"	"huawei"	"freiburg_huawei_E072B_se_1.jpg"	NA	1803	1623	NA
"E072B_se"	"freiburg"	"huawei"	"freiburg_huawei_E072B_se_2.jpg"	NA	1869	1407	NA
"E072B_se"	"freiburg"	"huawei"	"freiburg_huawei_E072B_se_3.jpg"	NA	1938	1482	NA
"E072B_se"	"freiburg"	"huawei"	"freiburg_huawei_E072B_se_label.jpg"	NA	1884	1527	NA
"E072H_le"	"freiburg"	"huawei"	"freiburg_huawei_E072H_le_1.jpg"	0.14204525277663	2040	1566	5162570
"E072H_le"	"freiburg"	"huawei"	"freiburg_huawei_E072H_le_2.jpg"	NA	2244	1551	NA
"E072H_le"	"freiburg"	"huawei"	"freiburg_huawei_E072H_le_3.jpg"	NA	1914	1554	NA
"E072H_le"	"freiburg"	"huawei"	"freiburg_huawei_E072H_le_label.jpg"	NA	1962	1560	NA
"E073B_le"	"freiburg"	"huawei"	"freiburg_huawei_E073B_le_1.jpg"	0.093814174758921	1959	1731	3965522
"E073B_le"	"freiburg"	"huawei"	"freiburg_huawei_E073B_le_2.jpg"	NA	1932	1569	NA
"E073B_le"	"freiburg"	"huawei"	"freiburg_huawei_E073B_le_3.jpg"	NA	2385	1743	NA
"E073B_le"	"freiburg"	"huawei"	"freiburg_huawei_E073B_le_label.jpg"	NA	2112	1719	NA
"E073H_se"	"freiburg"	"huawei"	"freiburg_huawei_E073H_se_1.jpg"	NA	2010	1815	NA
"E073H_se"	"freiburg"	"huawei"	"freiburg_huawei_E073H_se_2.jpg"	NA	2274	1608	NA
"E073H_se"	"freiburg"	"huawei"	"freiburg_huawei_E073H_se_3.jpg"	NA	1899	1659	NA
"E073H_se"	"freiburg"	"huawei"	"freiburg_huawei_E073H_se_label.jpg"	NA	1923	1827	NA
"E074B_le"	"freiburg"	"huawei"	"freiburg_huawei_E074B_le_1.jpg"	0.0909349660403369	1830	1515	4708212
"E074B_le"	"freiburg"	"huawei"	"freiburg_huawei_E074B_le_2.jpg"	NA	1854	1446	NA
"E074B_le"	"freiburg"	"huawei"	"freiburg_huawei_E074B_le_3.jpg"	NA	2043	1413	NA
"E074B_le"	"freiburg"	"huawei"	"freiburg_huawei_E074B_le_label.jpg"	NA	1791	1668	NA
"E074H_se"	"freiburg"	"huawei"	"freiburg_huawei_E074H_se_1.jpg"	NA	1908	1593	NA
"E074H_se"	"freiburg"	"huawei"	"freiburg_huawei_E074H_se_2.jpg"	NA	1920	1485	NA
"E074H_se"	"freiburg"	"huawei"	"freiburg_huawei_E074H_se_3.jpg"	NA	2043	1677	NA
"E074H_se"	"freiburg"	"huawei"	"freiburg_huawei_E074H_se_label.jpg"	NA	1974	1752	NA
"E075B_se"	"freiburg"	"huawei"	"freiburg_huawei_E075B_se_1.jpg"	NA	1947	1791	NA
"E075B_se"	"freiburg"	"huawei"	"freiburg_huawei_E075B_se_2.jpg"	NA	2229	1788	NA
"E075B_se"	"freiburg"	"huawei"	"freiburg_huawei_E075B_se_3.jpg"	NA	1866	1707	NA
"E075B_se"	"freiburg"	"huawei"	"freiburg_huawei_E075B_se_label.jpg"	NA	1752	1854	NA
"E075H_le"	"freiburg"	"huawei"	"freiburg_huawei_E075H_le_1.jpg"	0.095586485218028	2100	1815	4991781
"E075H_le"	"freiburg"	"huawei"	"freiburg_huawei_E075H_le_label.jpg"	NA	1803	1755	NA
